boat_id,catch_id,fish_id,date_dd_mm_yy,year,month,day,region,landing_site,vessel_id,fish_type_code,fish_index,weight_kg,length_cm,fish_group,notes,kobo_section_1_index,kobo_section_2_index,kobo_section_3_index
77,329,983,2020-03-26T00:00:00Z,2020,Mar,26,Berbera,Neck Fish,3,OTH2,1,3,49,Other,croaker,NA,NA,NA
77,330,984,2020-03-26T00:00:00Z,2020,Mar,26,Berbera,Neck Fish,3,COB,1,4.5,69,Other,cobia,NA,NA,NA
77,331,985,2020-03-26T00:00:00Z,2020,Mar,26,Berbera,Neck Fish,3,OTH4,1,10.6,104,Other,barracuda,NA,NA,NA
88,332,986,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,YFT,1,6.2,66,Tuna,NA,NA,NA,NA
88,332,987,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,YFT,2,1.9,45,Tuna,NA,NA,NA,NA
88,332,988,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,YFT,3,2,47,Tuna,NA,NA,NA,NA
88,332,989,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,YFT,4,16,140,Tuna,NA,NA,NA,NA
88,332,990,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,YFT,5,2.3,50,Tuna,NA,NA,NA,NA
88,333,991,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,LOT,1,7,83,Tuna,NA,NA,NA,NA
88,333,992,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,LOT,2,6,80,Tuna,NA,NA,NA,NA
88,333,993,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,LOT,3,6.3,85,Tuna,NA,NA,NA,NA
88,333,994,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,LOT,4,6,80,Tuna,NA,NA,NA,NA
88,333,995,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,LOT,5,6,79,Tuna,NA,NA,NA,NA
88,334,996,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,KAW,1,3,60,Tuna,NA,NA,NA,NA
88,334,997,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,KAW,2,2.9,58,Tuna,NA,NA,NA,NA
88,334,998,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,KAW,3,3,59,Tuna,NA,NA,NA,NA
88,334,999,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,KAW,4,1.4,47,Tuna,NA,NA,NA,NA
88,334,1000,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,KAW,5,3,57,Tuna,NA,NA,NA,NA
88,335,1001,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,COM,1,7.2,95,Mackerel,NA,NA,NA,NA
88,335,1002,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,COM,2,7,91,Mackerel,NA,NA,NA,NA
88,335,1003,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,COM,3,5.4,89,Mackerel,NA,NA,NA,NA
88,335,1004,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,COM,4,5,84,Mackerel,NA,NA,NA,NA
88,335,1005,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,COM,5,11,104,Mackerel,NA,NA,NA,NA
88,337,1006,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,MAH,1,10,109,Other,NA,NA,NA,NA
88,338,1007,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,EMP,1,3.5,56,Other,longface emperor,NA,NA,NA
88,338,1008,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,EMP,2,3.2,53,Other,longface emperor,NA,NA,NA
88,339,1009,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,1,JAC,1,5.2,74,Jacks,bigeye trevally,NA,NA,NA
89,340,1010,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,YFT,1,14.2,91,Tuna,NA,NA,NA,NA
89,340,1011,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,YFT,2,7.1,77,Tuna,NA,NA,NA,NA
89,340,1012,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,YFT,3,9.3,83,Tuna,NA,NA,NA,NA
89,340,1013,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,YFT,4,4,61,Tuna,NA,NA,NA,NA
89,340,1014,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,YFT,5,4.8,62,Tuna,NA,NA,NA,NA
89,341,1015,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,SKJ,1,3,43,Tuna,NA,NA,NA,NA
89,341,1016,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,SKJ,2,2.9,40,Tuna,NA,NA,NA,NA
89,341,1017,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,SKJ,3,2.5,33,Tuna,NA,NA,NA,NA
89,342,1018,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,LOT,1,6.9,82,Tuna,NA,NA,NA,NA
89,342,1019,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,LOT,2,6.3,84,Tuna,NA,NA,NA,NA
89,342,1020,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,LOT,3,6.7,84,Tuna,NA,NA,NA,NA
89,342,1021,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,LOT,4,6.6,84,Tuna,NA,NA,NA,NA
89,342,1022,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,LOT,5,6.3,80,Tuna,NA,NA,NA,NA
89,343,1023,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,KAW,1,2.8,5.6,Tuna,The kawakawa fish number was twenty but we did not get a chance to measure them except one because they were taken into the market at once.,NA,NA,NA
89,344,1024,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,GUT,1,12,127,Mackerel,NA,NA,NA,NA
89,344,1025,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,GUT,2,13,124,Mackerel,NA,NA,NA,NA
89,345,1026,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,COM,1,10,103,Mackerel,NA,NA,NA,NA
89,345,1027,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,COM,2,6,89,Mackerel,NA,NA,NA,NA
89,345,1028,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,COM,3,6.2,95,Mackerel,NA,NA,NA,NA
89,345,1029,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,COM,4,5.6,88,Mackerel,NA,NA,NA,NA
89,345,1030,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,COM,5,10.1,104,Mackerel,NA,NA,NA,NA
89,346,1031,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,MAH,1,3,64,Other,NA,NA,NA,NA
89,346,1032,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,MAH,2,5.2,97,Other,NA,NA,NA,NA
89,346,1033,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,MAH,3,6.5,99,Other,NA,NA,NA,NA
89,347,1034,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,BLS,1,2,80,Shark,NA,NA,NA,NA
89,347,1035,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,BLS,2,1.9,82,Shark,NA,NA,NA,NA
89,349,1036,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,COB,1,8.5,90,Other,cobia,NA,NA,NA
89,349,1037,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,2,COB,2,5.2,80,Other,cobia,NA,NA,NA
90,350,1038,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,LOT,1,5,76,Tuna,NA,NA,NA,NA
90,350,1039,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,LOT,2,7,84,Tuna,NA,NA,NA,NA
90,350,1040,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,LOT,3,6.8,80,Tuna,NA,NA,NA,NA
90,350,1041,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,LOT,4,5.2,78,Tuna,NA,NA,NA,NA
90,350,1042,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,LOT,5,5.4,81,Tuna,NA,NA,NA,NA
90,351,1043,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,COM,1,3.2,71,Mackerel,NA,NA,NA,NA
90,351,1044,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,COM,2,5.8,90,Mackerel,NA,NA,NA,NA
90,351,1045,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,COM,3,6.4,93,Mackerel,NA,NA,NA,NA
90,351,1046,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,COM,4,13.4,126,Mackerel,NA,NA,NA,NA
90,351,1047,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,COM,5,5.6,90,Mackerel,NA,NA,NA,NA
90,352,1048,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,MAH,1,4.5,84,Other,NA,NA,NA,NA
90,352,1049,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,MAH,2,5.8,93,Other,NA,NA,NA,NA
90,352,1050,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,MAH,3,6,95,Other,NA,NA,NA,NA
90,352,1051,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,MAH,4,4,74,Other,NA,NA,NA,NA
90,352,1052,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,MAH,5,11.5,109,Other,NA,NA,NA,NA
90,355,1053,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,EMP,1,2.2,41,Other,longface,NA,NA,NA
90,354,1054,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,JAC,1,11,82,Jacks,giant trevally,NA,NA,NA
90,354,1055,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,JAC,2,7.4,71,Jacks,giant trevally,NA,NA,NA
90,357,1056,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,COB,1,7.4,87,Other,cobia,NA,NA,NA
90,356,1057,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,CAT,1,6,73,Other,catfish,NA,NA,NA
90,356,1058,2020-04-20T00:00:00Z,2020,Apr,20,Berbera,Neck Fish,3,CAT,2,3.4,56,Other,catfish,NA,NA,NA
101,358,1059,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,LOT,1,7,85,Tuna,NA,NA,NA,NA
101,358,1060,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,LOT,2,6.2,78,Tuna,NA,NA,NA,NA
101,358,1061,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,LOT,3,5.8,77,Tuna,NA,NA,NA,NA
101,358,1062,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,LOT,4,4.6,72,Tuna,NA,NA,NA,NA
101,358,1063,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,LOT,5,5.4,76,Tuna,NA,NA,NA,NA
101,360,1064,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,MAH,1,5,85,Other,NA,NA,NA,NA
101,360,1065,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,MAH,2,3.5,82,Other,NA,NA,NA,NA
101,360,1066,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,MAH,3,4.8,89,Other,NA,NA,NA,NA
101,360,1067,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,MAH,4,8.2,101,Other,NA,NA,NA,NA
101,360,1068,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,MAH,5,4.7,87,Other,NA,NA,NA,NA
101,361,1069,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,OTH1,1,1,51,Other,parrotfish,NA,NA,NA
101,361,1070,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,OTH1,2,1,50,Other,parrotfish,NA,NA,NA
101,361,1071,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,OTH1,3,1.1,52,Other,parrotfish,NA,NA,NA
101,361,1072,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,OTH1,4,1.2,53,Other,parrotfish,NA,NA,NA
101,361,1073,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,OTH1,5,1,52,Other,parrotfish,NA,NA,NA
101,362,1074,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,OTH2,1,2,50,Other,croaker,NA,NA,NA
101,362,1075,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,OTH2,2,3,55,Other,croaker,NA,NA,NA
101,362,1076,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,1,OTH2,3,2.8,56,Other,croaker,NA,NA,NA
102,363,1077,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,YFT,1,4.3,62,Tuna,NA,NA,NA,NA
102,364,1078,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,LOT,1,7,88,Tuna,NA,NA,NA,NA
102,364,1079,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,LOT,2,6,80,Tuna,NA,NA,NA,NA
102,365,1080,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,KAW,1,2,54,Tuna,NA,NA,NA,NA
102,365,1081,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,KAW,2,2.3,58,Tuna,NA,NA,NA,NA
102,365,1082,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,KAW,3,3.5,62,Tuna,NA,NA,NA,NA
102,365,1083,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,KAW,4,2.9,60,Tuna,NA,NA,NA,NA
102,365,1084,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,KAW,5,60,3.1,Tuna,NA,NA,NA,NA
102,366,1085,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,COM,1,3,72,Mackerel,NA,NA,NA,NA
102,366,1086,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,COM,2,6.6,106,Mackerel,NA,NA,NA,NA
102,366,1087,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,COM,3,3.1,74,Mackerel,NA,NA,NA,NA
102,366,1088,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,COM,4,2.9,71,Mackerel,NA,NA,NA,NA
102,366,1089,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,COM,5,3.4,76,Mackerel,NA,NA,NA,NA
102,367,1090,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,MAH,1,5.2,90,Other,NA,NA,NA,NA
102,367,1091,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,MAH,2,4.5,83,Other,NA,NA,NA,NA
102,367,1092,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,MAH,3,4.3,85,Other,NA,NA,NA,NA
102,367,1093,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,MAH,4,5.3,90,Other,NA,NA,NA,NA
102,367,1094,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,MAH,5,4.9,83,Other,NA,NA,NA,NA
102,368,1095,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,JAC,1,5.1,74,Jacks,bigeye trevally,NA,NA,NA
102,368,1096,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,JAC,2,5,74,Jacks,bigeye trevally,NA,NA,NA
102,368,1097,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,JAC,3,5.3,76,Jacks,bigeye trevally,NA,NA,NA
102,368,1098,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,JAC,4,5,74,Jacks,bigeye trevally,NA,NA,NA
102,368,1099,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,JAC,5,5.2,75,Jacks,bigeye trevally,NA,NA,NA
102,368,1100,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,JAC,1,20.4,103,Jacks,giant trevally,NA,NA,NA
102,368,1101,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,JAC,2,15.5,96,Jacks,giant trevally,NA,NA,NA
102,368,1102,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,JAC,3,10.1,82,Jacks,giant trevally,NA,NA,NA
102,368,1103,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,JAC,4,14.9,92,Jacks,giant trevally,NA,NA,NA
102,371,1104,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,OTH1,1,2.5,53,Other,croaker,NA,NA,NA
102,371,1105,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,OTH1,2,3.9,60,Other,croaker,NA,NA,NA
102,371,1106,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,OTH1,3,5,66,Other,croaker,NA,NA,NA
102,371,1107,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,OTH1,4,4.1,60,Other,croaker,NA,NA,NA
102,371,1108,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,OTH1,5,2,50,Other,croaker,NA,NA,NA
102,370,1109,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,OTS,1,3,74,Shark,sand shark,NA,NA,NA
102,370,1110,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,OTS,2,2,77,Shark,NA,NA,NA,NA
102,370,1111,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,2,OTS,3,3.2,84,Shark,NA,NA,NA,NA
103,372,1112,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,YFT,1,10,93,Tuna,NA,NA,NA,NA
103,373,1113,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,KAW,1,3.4,60,Tuna,NA,NA,NA,NA
103,373,1114,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,KAW,2,1.3,36,Tuna,NA,NA,NA,NA
103,373,1115,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,KAW,3,3,56,Tuna,NA,NA,NA,NA
103,373,1116,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,KAW,4,3.2,60,Tuna,NA,NA,NA,NA
103,373,1117,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,KAW,5,3.4,68,Tuna,NA,NA,NA,NA
103,374,1118,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,COM,1,5,88,Mackerel,NA,NA,NA,NA
103,374,1119,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,COM,2,2.8,72,Mackerel,NA,NA,NA,NA
103,374,1120,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,COM,3,7,91,Mackerel,NA,NA,NA,NA
103,374,1121,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,COM,4,5.1,86,Mackerel,NA,NA,NA,NA
103,374,1122,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,COM,5,4.3,73,Mackerel,NA,NA,NA,NA
103,376,1123,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,OTH1,1,9.1,99,Other,talang queenfish,NA,NA,NA
103,376,1124,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,OTH1,2,10.6,101,Other,talang queenfish,NA,NA,NA
103,376,1125,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,OTH1,3,7,86,Other,talang queenfish,NA,NA,NA
103,375,1126,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,MAH,1,10,106,Other,NA,NA,NA,NA
103,375,1127,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,MAH,2,2.8,62,Other,NA,NA,NA,NA
103,375,1128,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,MAH,3,3.1,70,Other,NA,NA,NA,NA
103,375,1129,2020-05-27T00:00:00Z,2020,May,27,Berbera,Neck Fish,3,MAH,4,8.2,90,Other,NA,NA,NA,NA
108,377,1130,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,YFT,1,4,60,Tuna,NA,NA,NA,NA
108,377,1131,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,YFT,2,8.9,8.5,Tuna,NA,NA,NA,NA
108,377,1132,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,YFT,3,7,75,Tuna,NA,NA,NA,NA
108,377,1133,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,YFT,4,4.5,62,Tuna,NA,NA,NA,NA
108,378,1134,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,SKJ,1,2.8,44,Tuna,NA,NA,NA,NA
108,378,1135,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,SKJ,2,3,47,Tuna,NA,NA,NA,NA
108,378,1136,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,SKJ,3,6,63,Tuna,NA,NA,NA,NA
108,378,1137,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,SKJ,4,2.8,40,Tuna,NA,NA,NA,NA
108,378,1138,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,SKJ,5,3.2,53,Tuna,NA,NA,NA,NA
108,379,1139,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,LOT,1,6.4,84,Tuna,NA,NA,NA,NA
108,379,1140,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,LOT,2,6,80,Tuna,NA,NA,NA,NA
108,379,1141,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,LOT,3,6.2,82,Tuna,NA,NA,NA,NA
108,379,1142,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,LOT,4,8.6,88,Tuna,NA,NA,NA,NA
108,379,1143,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,LOT,5,5.5,77,Tuna,NA,NA,NA,NA
108,380,1144,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,KAW,1,3,58,Tuna,NA,NA,NA,NA
108,380,1145,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,KAW,2,1.5,47,Tuna,NA,NA,NA,NA
108,382,1146,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,MAH,1,4,72,Other,NA,NA,NA,NA
108,382,1147,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,MAH,2,5.8,94,Other,NA,NA,NA,NA
108,382,1148,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,MAH,3,6,93,Other,NA,NA,NA,NA
108,382,1149,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,MAH,4,11,110,Other,NA,NA,NA,NA
108,382,1150,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,MAH,5,4.5,84,Other,NA,NA,NA,NA
108,383,1151,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,1,COB,1,7.4,85,Other,cobia,NA,NA,NA
109,384,1152,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,SKJ,1,5.8,60,Tuna,NA,NA,NA,NA
109,384,1153,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,SKJ,2,2,46,Tuna,NA,NA,NA,NA
109,384,1154,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,SKJ,3,1.8,43,Tuna,NA,NA,NA,NA
109,385,1155,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,LOT,1,5,76,Tuna,NA,NA,NA,NA
109,385,1156,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,LOT,2,4.5,65,Tuna,NA,NA,NA,NA
109,385,1157,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,LOT,3,6,78,Tuna,NA,NA,NA,NA
109,385,1158,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,LOT,4,4.2,58,Tuna,NA,NA,NA,NA
109,385,1159,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,LOT,5,2.8,40,Tuna,NA,NA,NA,NA
109,386,1160,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,KAW,1,3.2,61,Tuna,NA,NA,NA,NA
109,386,1161,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,KAW,2,2,49,Tuna,NA,NA,NA,NA
109,386,1162,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,KAW,3,2.1,50,Tuna,NA,NA,NA,NA
109,386,1163,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,KAW,4,4.5,62,Tuna,NA,NA,NA,NA
109,386,1164,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,KAW,5,1.7,45,Tuna,NA,NA,NA,NA
109,388,1165,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,MAH,1,14,110,Other,NA,NA,NA,NA
109,388,1166,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,MAH,2,20,131,Other,NA,NA,NA,NA
109,388,1167,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,2,MAH,3,8.5,105,Other,NA,NA,NA,NA
110,390,1168,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,3,YFT,1,5.6,69,Tuna,NA,NA,NA,NA
110,391,1169,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,3,SKJ,1,7.3,69,Tuna,NA,NA,NA,NA
110,391,1170,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,3,SKJ,2,11,80,Tuna,NA,NA,NA,NA
110,391,1171,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,3,SKJ,3,7,66,Tuna,NA,NA,NA,NA
110,391,1172,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,3,SKJ,4,6.4,64,Tuna,NA,NA,NA,NA
110,391,1173,2020-06-23T00:00:00Z,2020,Jun,23,Berbera,Neck Fish,3,SKJ,5,7,67,Tuna,NA,NA,NA,NA
